target,alpha,beta
0,3.674033,0.0
1,0.0,0.27532
0,4.32,0.0
0,0.489834,0.0
0,0.253985,0.0
0,0.618986,0.0
0,0.890585,0.0
1,0.0,1.98188
0,3.304721,0.0
1,0.0,4.186047
0,2.994059,0.0
1,0.17744,3.548796
0,0.976395,0.0
1,0.0,2.301038
0,0.600045,0.0
0,0.903569,0.0
0,0.852792,0.0
0,5.16696,0.0
0,2.079208,0.0
0,0.459016,0.0
0,1.148129,0.0
0,2.31405,0.0
0,1.361627,0.0
1,0.0,5.370844
0,0.552541,0.27627
0,1.444653,0.0
0,1.689008,0.0
0,0.376344,0.0
1,0.0,3.004292
0,1.037037,0.054581
0,1.466464,0.0
1,0.0,1.208791
0,6.153846,0.0
1,0.097222,1.75
0,3.458498,0.0
0,0.739274,0.0
1,0.055777,0.613546
0,1.978799,0.0
0,0.679012,0.0
1,0.0,5.652174
0,0.564769,0.0
0,0.644351,0.0
0,4.0,0.117647
1,0.0,0.19431
1,0.0,2.125237
0,0.147059,0.0
1,0.216178,0.582017
1,0.304348,4.26087
1,0.036166,0.614828
0,0.63854,0.0
0,1.245722,0.0
0,2.131119,0.0
1,0.0,0.267048
1,0.0,3.977273
0,3.731491,0.0
1,0.042553,2.340426
1,0.0,0.990566
0,2.310231,0.0
1,0.0,1.008403
1,0.0,6.816479
0,3.088235,0.0
0,1.34523,0.0
0,0.711864,0.0
0,0.687961,0.0
1,0.0,4.046243
1,0.0,8.267717
0,1.384425,0.0
0,0.75703,0.100937
0,1.296296,0.0
0,1.271312,0.0
0,0.935516,0.0
0,1.139833,0.740892
1,0.0,0.296349
0,0.347268,0.0
0,1.370107,0.062278
0,2.407739,0.0
1,0.0,0.939597
0,2.180685,0.0
0,1.649342,0.0
1,0.0,0.266075
0,4.098513,0.0
1,0.0,2.553191
1,0.0,0.284649
0,5.513699,0.0
0,1.231581,0.0
1,0.0,8.099174
0,2.52505,0.0
1,0.0,2.051282
1,0.0,3.111111
0,0.583333,0.022436
0,0.504959,0.0
1,0.0,10.685358
0,3.097345,0.0
1,0.0,1.484427
0,1.305699,0.0
1,0.0,3.523179
0,1.000275,0.0
1,0.0,4.95283
0,2.093023,0.0
0,1.975968,0.0
0,1.610879,0.0
1,0.0,1.917808
0,0.772343,0.0
1,0.117944,1.88711
1,0.0,8.0
1,0.330411,0.236008
1,0.0,3.913043
1,0.0,2.283262
0,0.934372,0.0
0,1.19032,0.0
0,2.591045,0.0
0,0.694698,0.0
0,1.219635,0.0
0,0.921053,0.0
1,0.132325,0.926276
0,2.076591,0.0
0,2.788845,0.0
0,2.405498,0.0
0,0.990099,0.0
1,0.0,3.264249
0,0.517714,0.0
0,0.80104,0.036411
1,0.0,4.578199
1,0.0,1.029994
0,0.387409,0.0
1,0.0,19.149723
0,2.424242,0.0
0,0.849798,0.0
1,0.0,0.929204
0,4.221106,0.0
1,0.0,3.879093
0,1.22807,0.0
1,0.0,3.336643
1,0.0,2.684564
0,0.961373,0.0
1,0.0,2.09507
1,0.0,8.738622
0,1.0,0.0
1,0.0,10.3003
1,0.0,2.260495
1,0.75,2.375
1,0.0,2.019838
1,0.0,3.285199
1,0.097765,1.27095
0,1.992188,0.0
1,0.020538,3.645566
1,0.0,3.036876
1,0.204082,10.0
1,0.0,3.342697
0,0.634633,0.063463
1,0.0,5.742188
0,2.234043,0.0
0,2.095238,0.0
1,0.0,0.691017
0,3.444882,0.275591
1,0.0,2.52505
0,2.538071,0.0
0,1.686027,0.0
1,0.0,4.676409
0,0.189812,0.0
0,0.227273,0.0
0,1.769453,0.0
1,0.0,1.533646
0,2.891566,0.0
1,0.0,4.550669
1,0.0,5.288889
1,0.061242,0.306212
0,1.368715,0.0
0,2.195122,0.0
1,0.0,6.694387
1,0.0,0.780488
0,2.247706,0.0
0,0.313199,0.0
1,0.022116,0.575017
0,1.252485,0.0
0,2.945736,0.0
1,0.0,10.178042
0,1.140351,0.0
0,2.068966,0.0
0,2.157996,0.0
0,5.898004,0.0
0,1.69697,0.0
1,0.0,0.3
0,1.470817,0.0
0,6.90583,0.0
1,0.0,0.296715
1,0.0,3.238434
1,0.0,3.13253
0,5.634675,0.0
0,1.661017,0.0
0,2.071109,0.0
1,0.0,2.356902
1,0.0,0.257195
0,0.58303,0.0
0,1.60503,0.0
0,4.567376,0.0
1,0.0,0.249814
0,3.087587,0.0
0,0.78256,0.0
0,3.979933,0.0
1,0.0,2.044791
1,0.058333,5.570833
0,6.086957,0.0
1,0.0,4.389698
1,0.0,2.203811
1,0.0,0.215155
1,0.0,1.37931
0,0.626722,0.0
0,5.233645,0.0
1,0.0,1.876047
1,0.0,4.90566
1,0.0,0.777778
0,4.827586,0.0
0,1.376791,0.0
1,0.0,2.287582
1,0.0,2.634409
0,0.677146,0.0
1,0.031243,0.624861
1,0.234114,2.341137
1,0.0,5.874126
1,0.462963,1.481481
1,0.0,5.589837
0,0.880503,0.0
1,0.0,2.112676
1,0.0,2.16681
1,0.0,3.019608
0,0.274941,0.0
0,0.348259,0.0
1,0.0,2.16987
0,0.572363,0.0
0,0.882353,0.0
0,5.306122,0.0
1,0.0,2.13866
0,2.671156,0.0
0,1.362785,0.0
1,0.138067,6.282051
1,0.0,5.370844
1,0.0,4.07767
0,5.154229,0.0
0,0.82296,0.0
1,0.114192,1.37031
1,0.0,3.55615
0,1.492007,0.0
0,0.869811,0.039537
1,0.131827,0.922787
0,3.482143,0.0
0,2.406877,0.0
1,0.0,0.731707
0,1.319199,0.0
1,0.0,4.375
1,0.0,4.146685
0,1.352063,0.0
1,1.302876,4.382403
1,0.0,12.084691
0,3.878116,0.0
0,1.39165,0.0
0,1.489362,0.0
1,0.225443,1.014493
0,2.539683,0.0
1,0.0,9.2
0,0.909359,0.0
1,0.0,3.487544
1,0.0,2.651037
1,0.0,2.857143
0,2.120399,0.0
0,1.024418,0.0
0,0.938228,0.0
0,3.181818,0.0
0,0.725389,0.0
1,0.0,4.3774
0,1.326386,0.0
0,1.487724,0.0
0,4.907749,0.0
1,0.0,3.812766
1,0.0,2.709677
1,0.126927,4.44243
0,0.351073,0.0
1,0.0,2.870662
1,0.108275,1.62413
1,0.104089,1.769517
1,0.0,1.089023
1,0.0,2.398287
0,1.883408,0.0
0,3.743316,0.0
0,0.432099,0.0
1,0.677519,1.17026
1,0.0,10.71875
0,0.964187,0.0
1,0.0,7.434483
0,0.873786,0.0
0,3.778409,0.0
1,0.0,4.469783
0,3.12455,0.0
0,6.438679,0.0
1,0.034939,3.773397
1,0.0,5.889889
0,1.759777,0.195531
0,0.436428,0.0
1,0.39077,0.703387
1,0.0,12.447183
1,0.0,2.163871
1,0.0,3.103448
0,0.871633,0.0
1,0.0,10.05988
0,1.508565,0.012894
1,0.0,3.595506
1,0.176712,1.678763
0,2.326064,0.0
0,3.969571,0.0
0,1.761006,0.0
1,0.0,0.851927
0,1.685901,0.0
0,0.343712,0.0
0,0.910569,0.227642
0,1.175236,0.0
1,0.0,2.413793
1,0.0,5.837601
0,0.3697,0.0
0,2.84658,0.0
0,1.866667,0.0
1,0.0,0.385941
1,0.0,2.101313
0,0.743551,0.0
1,0.0,0.31576
0,1.095008,0.0
1,0.0,0.906149
0,0.581637,0.0
1,0.0,0.587097
0,1.398003,0.0
0,0.703518,0.0
1,0.104908,3.304608
1,0.0,2.237017
1,0.0,1.876472
0,2.272317,0.0
0,0.482481,0.0
1,0.0,0.240688
1,0.0,0.568336
1,0.0,1.457385
1,0.0,1.021898
0,0.457644,0.009737
1,0.0,1.216686
1,0.662461,1.324921
0,0.41547,0.0
1,0.0,3.348281
1,1.170732,1.853659
0,10.547945,0.0
1,0.0,2.084639
1,0.0,4.964539
1,0.0,6.046065
0,1.067639,0.046419
1,0.018448,2.269074
0,0.651499,0.0
0,2.8125,0.0
0,2.520371,0.0
0,3.179916,0.0
0,1.410185,0.0
0,3.043478,0.0
0,4.291188,0.0
0,0.151351,0.037838
1,0.0,2.978723
0,1.213483,0.0
1,0.0,1.610879
1,0.0,4.326329
0,1.493568,0.0
0,2.912,0.0
0,2.118537,0.0
1,0.0,1.192335
1,0.208955,3.343284
0,3.00905,0.0
1,0.0,10.849791
0,1.534126,0.0
1,0.0,3.644717
0,2.285966,0.0
1,0.0,4.051447
1,0.0,0.987654
0,0.504959,0.0
1,0.0,4.569733
0,1.906615,0.0
0,2.030948,0.0
0,1.871345,0.0
1,0.0,3.028515
1,0.0,10.473282
0,6.829268,0.0
0,1.309091,0.0
0,0.331707,0.0
1,0.0,2.132521
1,0.434333,1.640814
0,1.07388,0.0
1,0.0,0.491832
1,0.110983,0.928221
1,0.0,0.271449
1,2.637954,1.695828
0,3.438596,0.0
0,1.896552,0.0
1,0.0,5.714286
1,0.016667,1.75
0,2.643118,0.0
0,1.599055,0.0
1,0.0,0.299893
1,0.0,4.563758
0,7.111111,0.0
0,2.527316,0.0
0,1.757322,0.0
1,0.0,1.787995
1,0.0,1.894904
1,0.0,0.256254
1,0.0,1.029412
1,0.0,0.859775
0,1.479347,0.0
1,0.062528,2.938812
0,1.958637,0.0
1,0.0,1.899791
0,1.218569,0.0
0,1.525886,0.0
0,0.70926,0.0
1,0.0,2.811839
1,0.0,2.622356
0,1.318681,0.0
1,0.0,4.331797
0,1.871875,0.081386
0,3.328051,0.0
1,0.0,3.853211
1,0.0,6.414343
0,1.166046,0.0
1,0.0,4.412607
1,0.0,0.303907
0,1.369863,0.0
1,0.0,2.526539
1,0.0,10.835913
1,0.0,1.979434
0,1.787234,0.0
1,0.0,0.296505
1,0.0,0.435967
1,0.0,10.238806
1,0.0,4.55655
0,3.92,0.0
1,0.028571,0.657143
1,0.784314,0.784314
1,0.0,1.183432
0,2.025157,0.0
0,1.414844,0.0
1,0.049149,1.695629
1,0.0,5.056578
0,0.799674,0.0
0,3.828849,0.0
0,1.016987,0.0
1,0.0,2.336874
0,1.617647,0.0
1,0.0,3.013123
0,3.87234,0.0
1,0.17094,2.564103
1,0.0,1.048689
0,3.229734,0.0
0,1.845574,0.0
1,0.0,4.307692
1,0.0,2.84264
0,2.333333,0.0
1,0.462428,1.464355
0,3.723113,0.0
0,1.777778,0.0
1,0.0,8.601307
0,0.661222,0.0
0,1.244153,0.0
0,0.178117,0.0
0,5.072464,0.0
1,0.0,0.263034
0,0.804598,0.0
0,0.20131,0.0
0,3.309693,0.0
0,2.973856,0.0
0,0.683123,0.0
0,0.532943,0.0
0,3.809524,0.0
1,0.0,0.878661
0,0.191584,0.0
1,0.0,5.821206
1,0.0,3.529412
0,4.2,0.0
0,1.347594,0.0
0,2.44907,0.0
0,2.068329,0.0
0,1.102362,0.0
1,0.0,0.246914
1,0.0,7.505155
1,0.0,1.714286
0,1.007919,0.0
1,0.0,2.542735
0,0.644172,0.0
0,2.587065,0.0
1,0.0,5.236908
0,1.002506,0.0
0,6.637931,0.0
1,0.081943,2.171495
1,0.0,0.905782
0,2.528217,0.0
1,0.0,2.172648
0,3.882726,0.0
0,3.53211,0.0
0,1.880772,0.0
0,1.420896,0.0
0,3.056977,0.0
1,0.301941,1.00647
0,0.232914,0.0
1,0.0,0.252328
0,4.745763,0.0
1,0.0,4.489187
1,1.02889,0.780537
0,0.722394,0.0
0,0.420842,0.0
1,0.0,8.669302
1,0.0,1.891892
1,0.0,4.489796
1,0.0,3.604447
0,0.4928,0.0
0,1.822358,0.0
0,1.573034,0.143003
0,0.57711,0.067895
1,0.0,1.785714
0,0.952381,0.0
1,0.0,2.999421
0,2.160772,0.0
1,0.831683,1.00495
0,6.453901,0.0
1,0.0,12.228443
1,0.0,2.733612
0,1.163334,0.0
0,1.797753,0.0
0,0.393258,0.393258
1,0.0,5.146287
0,0.702459,0.0
0,0.902409,0.0
1,0.0,0.294789
1,0.0,0.333333
0,5.268817,0.0
0,1.020966,0.0
1,0.0,0.7
0,1.477016,0.211002
1,0.0,7.298578
0,1.535504,0.0
0,0.671463,0.0
0,1.016418,0.0
1,0.0273,0.771218
0,2.889908,0.0
0,1.262458,0.0
1,0.0,2.170543
0,0.61257,0.0
0,1.247216,0.0
1,0.070934,0.165513
0,1.188715,0.0
1,0.0,2.0
0,1.297539,0.178971
0,2.943495,0.0
0,2.868852,0.0
0,2.04878,0.0
0,1.437433,0.0
0,0.371201,0.0
1,0.0,0.2625
1,0.0,2.551253
1,0.0,3.5
0,4.089013,0.0
1,0.0,2.477876
1,0.0,0.290859
0,5.714286,0.0
1,0.0,10.284858
0,3.62069,0.0
1,0.0,0.303194
0,0.231023,0.0
0,1.3125,0.0
1,0.0,0.79096
1,0.0,1.206897
1,0.0,2.673031
0,6.057692,0.0
1,0.0,0.586826
0,1.060857,0.033152
1,0.121493,0.526468
1,0.0,3.601286
1,0.0,2.198685
1,0.082889,1.409118
1,0.0,3.452915
1,0.0,8.020833
1,0.0,1.163435
0,4.139222,0.0
0,1.736073,0.0
0,1.963534,0.0
1,0.0,0.175219
1,0.109632,2.740799
1,0.732558,0.936047
1,0.913043,1.673913
0,0.892193,0.074349
1,0.0,0.261845
0,0.828402,0.0
0,0.275591,0.030621
0,3.39719,0.0
1,0.21374,2.351145
1,0.0,0.278468
1,0.0,3.912176
0,1.47311,0.0
1,0.0,0.502793
1,0.0,0.25195
1,0.0,0.297767
0,0.572831,0.0
0,0.694215,0.0
1,0.294427,0.515247
0,7.33871,0.0
0,2.634409,0.0
1,0.0,3.235294
1,0.0,4.913628
0,0.829357,0.0
0,2.579853,0.0
0,1.266968,0.0
1,0.14303,2.132442
1,0.0,3.888889
1,0.0,3.014805
1,0.0,1.299758
1,0.0,2.81407
1,0.0,1.170848
0,1.433735,0.0
0,2.250656,0.0
1,0.0,0.278977
0,2.408377,0.0
1,0.0,3.406326
0,5.169231,0.0
0,1.19863,0.0
1,0.0,2.424982
0,1.573876,0.0
0,3.615495,0.0
0,1.382853,0.055314
0,2.443281,0.0
1,0.0,3.589744
1,0.0,1.235294
0,2.041637,0.01408
1,0.0,0.79096
1,0.0,5.706522
0,0.708092,0.16185
0,0.939884,0.0
0,2.24,0.0
0,1.851852,0.0
1,0.0,0.537084
0,0.794118,0.0
0,3.014909,0.0
0,2.54766,0.0
0,2.828283,0.0
0,0.531309,0.0
0,0.714894,0.0
1,0.10687,0.406107
0,2.50996,0.0
0,1.492083,0.0
1,0.2,0.7
1,0.0,1.974612
0,1.705717,0.0
0,1.766055,0.0
1,0.0,1.639824
1,0.0,7.278287
1,0.0,1.31598
0,0.838637,0.262074
1,0.0,4.496788
1,0.0,3.139842
0,7.250996,0.0
0,1.939314,0.0
1,0.0,3.073546
1,0.0,0.828402
1,0.0,3.522833
0,1.001192,0.0
1,0.0,11.968912
0,3.47929,0.0
0,0.321839,0.0
0,0.352751,0.0
1,0.0,1.26506
0,0.923711,0.0
1,0.0,2.362205
0,2.394624,0.0
1,0.0,0.183486
1,0.0,2.599469
0,2.964706,0.0
0,0.418883,0.0
1,0.156294,1.641083
1,0.030628,4.196018
0,1.166901,0.028118
0,1.985816,0.0
1,0.0,2.153846
1,0.0,0.248705
0,2.192496,0.0
1,0.0,3.301887
0,4.242424,0.0
1,0.0,0.265403
1,0.0,0.69008
0,3.121019,0.0
1,0.0,3.266667
0,5.276382,0.0
0,1.447563,0.0
0,0.531659,0.289338
0,2.105785,0.0
1,0.0,4.880952
0,0.617024,0.0
0,5.589354,0.0
1,0.173267,2.425743
0,0.584673,0.0
1,0.069531,0.834368
1,0.055644,6.955485
1,0.034913,0.453865
0,1.777042,0.0
1,0.47836,0.71754
1,0.508664,0.704304
1,0.0,1.105627
1,0.0,1.401168
0,3.888889,0.0
1,0.0,0.295983
0,0.773481,0.0
0,0.380177,0.0
1,0.0,3.474097
0,0.7781,0.0
0,1.117021,0.0
1,0.0,2.545455
1,0.0,4.493827
1,0.0,8.145455
1,0.0,4.798387
0,2.416357,0.0
0,1.810431,0.0
1,0.0,15.739645
0,0.71267,0.0
0,0.944257,0.0
1,0.474777,1.661721
1,0.331754,1.603476
1,0.0,2.318841
0,2.387871,0.0
0,1.723835,0.0
0,0.818713,0.0
1,0.0,2.73743
1,0.0,10.58642
1,0.0,3.574468
0,4.117647,0.0
0,3.090818,0.070246
1,0.0,7.058824
0,1.853189,0.056157
0,0.373632,0.0
1,0.0,0.922064
0,2.398754,0.0
0,2.643291,0.0
0,2.740214,0.0
1,0.0,3.098592
0,3.258182,0.0
1,0.0,2.217423
1,0.0,2.404227
0,0.594901,0.0
0,1.317365,0.0
1,0.0,1.650943
1,0.0,3.522013
0,1.567164,0.0
1,0.0,0.293091
0,1.891892,0.0
1,0.0,2.400722
0,1.754386,0.0
0,0.987142,0.058067
1,0.587706,0.41979
0,0.895284,0.0
0,6.060606,0.0
1,0.0,5.753425
1,0.0,3.684211
1,0.304216,0.730117
1,0.0,3.232078
0,2.216724,0.0
1,0.284553,0.853659
0,0.78684,0.0
0,0.507246,0.042271
1,0.0,2.763158
1,0.028595,0.629085
0,1.386139,0.0
1,0.035421,1.16888
0,3.391415,0.0
0,1.161473,0.453258
0,2.667436,0.0
0,0.468159,0.081419
0,2.462788,0.0
0,0.984108,0.014262
1,0.0,8.049281
1,0.0,4.787645
0,2.881907,0.0
0,1.255309,0.0
0,3.333333,0.0
1,0.0,3.745819
0,0.623806,0.0
1,0.0,3.354839
1,0.0,10.315789
0,0.558173,0.0
1,0.0,1.994573
0,1.573034,0.0
1,0.0,2.082153
0,6.199262,0.0
1,0.0,1.779661
0,0.356688,0.0
1,0.0,0.270444
1,0.0,4.531426
1,0.0,4.168734
0,1.516193,0.0
0,1.592978,0.0
1,0.0,2.436412
1,0.0,4.12523
0,1.247216,0.0
0,0.498615,0.0
1,1.517241,2.482759
1,0.0,6.212361
1,0.0,2.557078
0,1.665804,0.072426
0,1.32466,0.0
0,3.148148,0.0
0,0.271878,0.0
0,6.630062,0.0
1,0.329025,2.79671
1,0.0,2.481752
0,0.716454,0.10929
0,4.719101,0.0
1,0.0,3.403566
0,6.234818,0.0
1,0.44501,2.937063
0,3.283186,0.0
0,4.141221,0.0
1,0.0,2.486938
0,1.252236,0.0
0,1.609195,0.0
0,0.537313,0.0
0,0.208426,0.0
1,0.0,1.430031
0,0.875,0.0
0,0.208437,0.0
1,0.0,9.81402
0,1.110102,0.0
1,0.0,2.148627
0,2.826314,0.0
0,0.651769,0.0
1,0.0,1.270417
0,2.082891,0.0
0,0.403771,0.0
0,2.792023,0.0
1,0.0,2.1875
0,3.52518,0.0
1,0.40521,1.823444
0,3.939962,0.0
0,3.098592,0.0
1,0.0,0.243302
1,0.0,2.558747
1,0.0,3.578275
0,3.701923,0.0
1,0.0,2.391304
1,0.0,2.381379
1,0.0,0.247423
0,3.283082,0.0
0,0.355405,0.0
1,0.03792,1.440953
1,0.0,0.640732
0,0.234571,0.0
0,4.034582,0.0
0,1.820268,0.0
1,0.0,0.268456
0,0.619904,0.0
0,2.087719,0.0
0,1.992509,0.0
0,1.905873,0.163361
0,2.118743,0.0
0,0.820559,0.0
0,1.469673,0.0
1,0.0,10.269461
1,0.0,4.875622
0,0.618921,0.0
1,0.0,10.117994
0,1.314143,0.175219
0,0.597865,0.0
1,0.0,2.28013
0,3.315519,0.0
1,0.0,6.791045
0,1.252516,0.0
0,2.955556,0.0
1,0.0,16.837838
1,0.0,5.688488
1,0.0,2.378256
0,6.551127,0.0
1,0.0,2.135367
0,1.076153,0.150161
1,0.0,2.279349
1,0.0,3.546945
1,0.0,11.184573
0,2.13198,0.0
0,0.825511,0.0
1,0.131332,1.181989
0,1.498054,1.089494
1,0.0,0.522063
1,0.0,2.413793
1,0.0,3.765281
0,2.996433,0.0
1,0.0,3.00798
1,0.0,1.638164
0,3.93531,0.0
1,0.0,0.280796
0,2.297838,0.0
1,0.517781,3.305832
0,1.361803,0.0
0,0.499676,0.0
1,0.0,6.850153
0,2.170543,0.0
0,0.967742,0.0
0,1.935484,0.0
1,0.0,0.297978
1,0.0,3.329558
0,0.439216,0.0
1,0.010545,1.655619
0,2.986667,0.0
0,1.35893,0.030198
1,0.0,3.076923
1,0.0,1.357759
0,1.626856,0.180762
0,2.751843,0.0
1,0.431655,2.541966
1,0.0,4.565217
0,3.516146,0.0
1,0.0,12.047478
1,0.0,1.181435
1,0.0,2.545455
0,2.772277,0.0
0,1.944444,0.0
1,0.885375,0.774704
1,0.0,4.59854
1,0.0,2.361873
0,1.854305,0.0
0,3.414634,0.0
0,0.974032,0.006204
1,0.0,2.944984
0,0.534351,0.0
1,0.0,2.575758
1,0.0,0.255669
1,0.0,9.392265
0,3.164458,0.0
0,0.225661,0.0
0,4.20915,0.0
0,0.816327,0.0
1,0.0,8.277635
1,0.0,3.472585
0,3.709354,0.028101
1,0.0,4.228446
0,0.750825,0.0
1,0.0,0.300214
1,0.0,8.25641
0,2.011494,0.0
0,0.941968,0.0
1,0.08262,2.230747
1,0.0,6.382979
1,0.0,3.361921
1,0.0,1.046907
0,0.374711,0.0
0,0.739902,0.0
0,1.930334,0.0
1,0.0,2.636535
0,3.128492,0.0
0,2.591439,0.0
0,6.199262,0.0
0,4.833997,0.0
0,0.636364,0.0
1,0.0,0.782998
0,2.816195,0.0
1,0.0,0.261357
0,1.198738,0.0
1,0.033238,2.659069
1,0.075431,0.980603
0,6.295503,0.0
1,0.0,1.280209
0,1.113949,0.05501
0,0.670582,0.0
0,3.384615,0.0
0,1.094819,0.0
1,0.0,1.573034
1,0.0,6.206897
0,0.649611,0.087785
1,0.0,0.905451
1,0.0,2.193548
0,1.135297,0.0
1,0.0,5.876866
0,1.286566,0.012738
1,0.0,4.402516
1,0.0,2.284382
1,0.0,2.172073
1,0.0,0.297978
0,1.719263,0.0
1,0.027074,0.406111
0,5.190525,0.0
0,1.153846,0.0
1,0.0,2.937063
0,0.203488,0.0
0,1.211466,0.0
0,2.785004,0.0
1,0.0,6.511628
0,1.407678,0.0
1,0.0,3.162651
1,0.0,0.261316
0,0.150862,0.030172
0,7.070707,0.0
0,6.869159,0.0
0,2.036364,0.0
0,8.07543,0.0
1,0.0,3.246377
0,3.826879,0.0
0,1.38016,0.0
1,0.0,0.253203
1,0.0,5.670567
0,1.53457,0.0
0,2.651515,0.0
1,0.0,0.243443
0,4.227353,0.0
0,1.525229,0.0
0,2.49531,0.0
0,0.576862,0.0
0,0.448359,0.0
1,0.0,2.331288
1,0.0,2.025723
0,3.309456,0.0
1,0.111732,2.346369
1,0.077071,5.279383
0,2.662192,0.0
1,0.0,0.245758
1,0.0,10.074963
1,0.0,2.45614
0,6.148649,0.0
1,0.0,1.179302
0,1.933086,0.0
1,0.110891,1.524752
0,4.375,0.0
1,0.0,3.462436
1,0.0,1.104536
1,0.0,2.050209
1,0.408333,0.933333
1,0.0,3.248945
0,1.355634,0.0
0,1.423729,0.0
1,0.348259,2.78607
0,5.352941,0.0
1,0.0,1.186441
0,0.588665,0.0
0,5.675676,0.0
0,1.38843,0.0
0,0.447642,0.0
1,0.0,10.625
0,3.099631,0.0
0,2.058824,0.0
1,0.786517,1.966292
0,0.38162,0.0
0,1.424936,0.0
1,0.0,3.375887
0,0.585683,0.0
0,1.017442,0.0
1,0.0,5.317091
0,0.858896,0.0
0,0.825959,0.0
1,0.0,0.773481
0,6.486486,0.0
0,0.378583,0.037858
1,0.0,2.592593
1,0.0,2.209073
0,0.33921,0.0
0,0.462046,0.0
0,1.749727,0.0
0,0.530303,0.0
1,0.0,0.736842
0,1.24606,0.0
0,0.837814,0.0
0,0.750872,0.225261
0,3.354549,0.0
0,3.566396,0.0
0,3.913043,0.0
1,0.0,2.447102
1,0.0,0.249221
1,0.0,9.613734
0,3.743316,0.0
1,0.0,1.938462
1,0.0,0.304458
1,0.0,0.293194
1,0.0,2.434783
1,0.0,0.290406
0,4.172185,0.0
1,0.0,2.394366
1,0.0,5.730994
1,0.0,0.535714
0,1.662269,0.0
0,1.594533,0.0
0,0.876827,0.0
0,3.253373,0.0
0,1.322222,0.0
1,0.573563,0.995301
0,0.815798,0.0
0,0.530303,0.0
1,0.148305,0.29661
0,0.887541,0.0
1,0.066762,2.804006
1,0.0,8.606253
0,3.40886,0.0
0,1.564246,0.0
0,1.076923,0.0
0,2.866142,0.0
1,0.0,0.290808
1,0.36036,0.18018
1,0.0,0.919403
0,1.529691,0.0
1,0.134671,0.750309
0,0.970201,0.0
1,0.0,10.306748
0,0.231596,0.0
0,0.635861,0.027646
1,0.0,2.108434
0,1.890473,0.0
1,0.0,3.956171
0,0.235426,0.0
1,0.0,5.903614
1,0.0,1.057174
1,0.0,0.245506
0,1.005386,0.0
0,0.521173,0.0
0,1.025862,0.0
1,0.0,1.659259
0,3.810309,0.0
0,0.33121,0.220807
1,0.0,0.383956
1,2.344498,2.567783
0,0.549259,0.0
0,3.099631,0.0
0,1.004665,0.0
1,0.0,10.193165
1,0.0,2.51928
0,0.976971,0.0
1,0.0,1.233194
0,1.513002,0.0
1,0.0,2.258065
1,0.0,1.984252
0,1.160391,0.333304
1,0.0,2.784091
0,1.967501,0.030742
0,0.574818,0.063869
1,0.0,4.721408
0,0.875,0.05303
1,0.0,4.523077
0,1.796925,0.0
1,0.0,0.245974
0,0.973349,0.0
0,7.088608,0.0
0,3.826667,0.0
0,5.410628,0.0
1,0.0,3.548387
1,0.0,2.692308
1,0.0,4.817814
0,0.350649,0.0
0,0.661662,0.0
0,1.251596,0.0
0,5.992218,0.0
0,4.061896,0.0
1,0.0,2.068966
0,1.043478,0.0
1,0.0,3.843137
1,0.347395,3.82134
0,0.545809,0.0
1,0.0,0.300913
1,0.215385,1.292308
1,0.0,1.601831
0,0.378788,0.0
0,0.3298,0.0
1,0.0,7.125749
0,8.969359,0.0
0,4.102564,0.0
0,2.065658,0.0
1,0.106106,1.114111
1,0.12844,1.220183
0,0.678689,0.0
1,0.0,5.905707
1,0.0,4.038462
0,1.505376,0.0
0,0.414815,0.0
0,1.205165,0.0
0,0.931872,0.0
0,2.552941,0.0
0,1.894924,0.0
0,1.351724,0.0
1,0.082938,0.829384
1,0.0,1.936972
0,1.820268,0.0
1,0.0,1.887255
1,0.0,0.265697
1,0.0,2.867784
0,3.287293,0.0
0,0.722222,0.0
1,0.0,7.556818
0,2.452107,0.0
1,0.0,3.559322
1,0.0,0.296244
0,0.446967,0.0
1,0.0,8.137384
0,1.466667,0.0
1,0.0,1.293574
1,0.0,0.290005
0,1.319155,0.0
1,0.020759,1.307829
0,0.638492,0.0
0,4.343066,0.0
0,2.284382,0.0
0,4.212286,0.0
1,0.0,0.276407
1,0.0,3.25
1,0.0,3.201663
0,4.142012,0.0
1,0.116134,0.929075
0,0.426898,0.0
1,0.0,0.251497
1,0.0,4.295676
1,0.0,3.055556
1,0.0,2.277625
1,0.0,0.932091
0,5.017921,0.0
1,0.079818,0.718358
0,1.627907,0.0
0,1.757322,0.0
0,2.028986,0.04317
1,0.328638,1.561033
1,0.114473,5.036795
0,3.034682,0.0
0,1.329114,0.0
1,0.0,2.75
0,1.12,0.0
1,0.0,4.057971
0,0.575185,0.0
1,0.0,1.317992
0,0.371945,0.021254
1,0.0,2.92196
1,0.0,2.398287
1,0.0,10.103093
0,0.841202,0.0
1,0.0,2.209842
0,0.150502,0.033445
1,0.0,1.056034
1,0.0,3.953787
0,2.902525,0.0
0,1.7866,0.0
1,0.0,2.916667
0,1.72232,0.0
0,1.428571,0.0
0,0.521939,0.0
0,3.513514,0.0
0,3.79661,0.0
0,0.57732,0.0
0,0.401008,0.0
1,0.0,5.201238
1,0.0,0.250373
1,0.0,8.371501
1,0.0,1.695502
0,1.585426,0.0
1,0.0,2.305833
1,0.0,5.367412
0,0.674108,0.0
0,0.864865,0.0
1,0.080878,0.808781
0,4.770992,0.0
0,2.416999,0.0
0,0.813278,0.116183
0,2.321951,0.0
0,1.426388,0.0
0,0.570033,0.0
